date,feature_index,band_unnamed
2018-08-07T00:00:00.000Z,1,-0.3375948816537857
2018-08-07T00:00:00.000Z,0,
2018-08-04T00:00:00.000Z,0,-0.3179270625114441
2018-08-02T00:00:00.000Z,0,-0.3334572911262512
2018-08-04T00:00:00.000Z,1,-0.3518558442592621
2018-08-02T00:00:00.000Z,1,-0.3573320806026459
2018-08-02T00:00:00.000Z,2,-0.5565681656201681
2018-08-04T00:00:00.000Z,2,
2018-08-07T00:00:00.000Z,2,-0.4904027283191681
2018-08-04T00:00:00.000Z,3,
